task,x,y,update,rep,environment
2,44,25,4243,357,50013
3,27,43,10601,357,50013
4,29,42,3660,357,50013
5,56,38,820,357,50013
6,11,35,3365,357,50013
7,23,28,2933,357,50013
8,41,24,1852,357,50013
9,14,26,15474,357,50013
1,20,32,3241,320,50013
2,16,19,3615,320,50013
3,25,52,14158,320,50013
4,8,25,3744,320,50013
5,42,44,830,320,50013
6,4,27,3967,320,50013
7,31,37,3243,320,50013
8,15,58,2019,320,50013
9,11,24,4162,320,50013
1,45,4,1642,403,50060
2,4,24,2884,403,50060
3,26,52,2112,403,50060
4,28,14,3035,403,50060
5,12,17,2872,403,50060
6,24,49,1520,403,50060
7,20,19,3009,403,50060
8,33,30,17893,403,50060
9,34,31,17775,403,50060
1,11,35,1177,474,50060
2,21,35,2414,474,50060
3,19,40,1385,474,50060
4,16,35,2635,474,50060
5,26,51,1699,474,50060
6,22,28,1003,474,50060
7,15,54,1734,474,50060
8,41,32,20896,474,50060
9,31,32,25413,474,50060
1,20,8,1021,729,50063
2,35,7,2862,729,50063
3,34,20,2846,729,50063
4,51,29,2733,729,50063
5,22,11,2634,729,50063
6,15,48,1661,729,50063
7,28,21,21140,729,50063
8,52,29,2413,729,50063
9,21,17,12576,729,50063
1,35,14,12822,2,50047
2,39,30,2696,2,50047
3,53,46,70164,2,50047
4,34,24,13400,2,50047
5,38,52,1255,2,50047
6,48,24,1296,2,50047
7,35,55,16848,2,50047
8,3,21,13059,2,50047
9,58,33,70056,2,50047
1,57,7,5427,671,50062
2,13,3,1807,671,50062
3,16,46,15704,671,50062
4,34,12,11692,671,50062
5,3,13,26838,671,50062
6,9,4,1514,671,50062
7,36,22,7145,671,50062
8,48,1,11944,671,50062
9,28,36,64403,671,50062
1,46,18,2335,606,50062
2,35,18,2100,606,50062
3,56,10,7148,606,50062
4,53,20,4794,606,50062
5,20,36,19102,606,50062
6,47,27,722,606,50062
7,43,23,5300,606,50062
8,47,39,6144,606,50062
9,24,55,25586,606,50062
1,41,52,54918,852,50065
2,31,3,5098,852,50065
3,29,38,5087,852,50065
4,54,6,4382,852,50065
5,21,26,6201,852,50065
6,33,19,1805,852,50065
7,34,54,2196,852,50065
8,40,5,1934,852,50065
9,54,35,89795,852,50065
1,21,32,56238,825,50065
2,54,26,3250,825,50065
3,56,0,5336,825,50065
4,40,29,3468,825,50065
5,36,3,6605,825,50065
6,44,5,1001,825,50065
7,34,29,2072,825,50065
8,20,37,1405,825,50065
9,39,26,59070,825,50065
1,32,2,11872,8,50047
2,10,9,3411,8,50047
3,45,26,43910,8,50047
4,27,16,18643,8,50047
5,44,48,1606,8,50047
6,7,16,1235,8,50047
7,8,9,18395,8,50047
8,58,40,6230,8,50047
9,55,18,37900,8,50047
1,58,7,4263,695,50062
2,18,37,905,695,50062
3,12,25,12271,695,50062
4,57,28,9470,695,50062
5,15,39,90735,695,50062
6,25,17,1180,695,50062
7,43,11,6315,695,50062
8,38,17,5977,695,50062
9,20,42,90361,695,50062
1,41,9,39879,858,50065
2,38,45,4550,858,50065
3,39,39,4423,858,50065
4,18,55,3067,858,50065
5,17,39,5565,858,50065
6,41,6,2272,858,50065
7,36,41,3399,858,50065
8,32,48,1144,858,50065
9,33,39,56513,858,50065
1,1,22,2617,318,50013
2,27,5,3993,318,50013
3,27,23,14164,318,50013
4,17,46,4210,318,50013
5,0,32,891,318,50013
6,36,58,5364,318,50013
7,38,19,3489,318,50013
8,59,46,1974,318,50013
9,27,43,12690,318,50013
1,0,15,638,563,50061
2,18,45,3269,563,50061
3,15,28,8655,563,50061
4,15,58,926,563,50061
5,13,44,5233,563,50061
6,11,28,3441,563,50061
7,5,26,845,563,50061
8,20,31,7464,563,50061
9,15,8,10284,563,50061
1,58,1,2734,381,50013
2,15,46,5154,381,50013
3,40,48,7407,381,50013
4,10,56,5231,381,50013
5,24,30,913,381,50013
6,23,51,4691,381,50013
7,13,37,4675,381,50013
8,16,34,496,381,50013
9,39,43,9496,381,50013
1,55,35,3659,514,50061
2,19,17,4143,514,50061
3,26,18,22672,514,50061
4,34,29,1579,514,50061
5,0,27,5746,514,50061
6,48,8,3871,514,50061
7,7,20,2552,514,50061
8,27,32,5099,514,50061
9,11,17,25999,514,50061
1,4,53,505,156,50048
2,25,10,1364,156,50048
3,44,28,2071,156,50048
4,0,25,3993,156,50048
5,24,5,1584,156,50048
6,51,33,2107,156,50048
7,37,22,2245,156,50048
8,20,15,774,156,50048
9,25,13,4956,156,50048
1,42,52,1413,121,50048
2,40,24,2747,121,50048
3,27,29,5708,121,50048
4,33,35,12605,121,50048
5,25,35,5170,121,50048
6,29,36,3166,121,50048
7,27,5,5775,121,50048
8,52,26,2232,121,50048
9,38,32,9979,121,50048
1,38,21,2532,446,50060
2,38,3,3022,446,50060
3,57,14,2074,446,50060
4,25,21,3518,446,50060
5,19,31,3079,446,50060
6,22,27,1332,446,50060
7,39,28,3515,446,50060
8,4,48,8935,446,50060
9,30,24,8581,446,50060
1,13,33,1370,431,50060
2,59,29,2419,431,50060
3,30,46,1543,431,50060
4,29,13,3010,431,50060
5,28,28,2891,431,50060
6,17,44,798,431,50060
7,14,27,1675,431,50060
8,31,16,6001,431,50060
9,35,30,5411,431,50060
1,36,40,2865,312,50013
2,45,17,4362,312,50013
3,10,15,14073,312,50013
4,27,54,2382,312,50013
5,57,43,1300,312,50013
6,11,0,4673,312,50013
7,2,39,3306,312,50013
8,9,27,2231,312,50013
9,38,30,13510,312,50013
1,45,43,2378,587,50061
2,11,5,4234,587,50061
3,23,9,56274,587,50061
4,45,45,2007,587,50061
5,18,41,2269,587,50061
6,6,22,2670,587,50061
7,18,58,2047,587,50061
8,12,31,2602,587,50061
9,23,9,56275,587,50061
1,37,38,2502,365,50013
2,56,36,3005,365,50013
3,17,17,7293,365,50013
4,57,40,2914,365,50013
5,52,40,664,365,50013
6,28,21,3547,365,50013
7,36,25,2761,365,50013
8,41,42,1646,365,50013
9,27,41,3850,365,50013
1,21,11,1900,569,50061
2,24,18,1966,569,50061
3,19,22,24438,569,50061
4,58,46,764,569,50061
5,20,52,4714,569,50061
6,23,14,7152,569,50061
7,29,7,1241,569,50061
8,17,16,2236,569,50061
9,21,15,79256,569,50061
1,26,4,4084,33,50047
2,53,32,2633,33,50047
3,34,36,18074,33,50047
4,21,2,6747,33,50047
5,6,26,872,33,50047
6,6,11,1303,33,50047
7,10,1,4233,33,50047
8,43,34,8101,33,50047
9,59,36,46639,33,50047
1,0,33,8251,44,50047
2,56,27,5260,44,50047
3,54,32,33392,44,50047
4,31,31,12200,44,50047
5,19,41,1784,44,50047
6,48,42,1469,44,50047
7,23,19,9837,44,50047
8,35,35,9017,44,50047
9,54,32,33393,44,50047
