task,x,y,update,rep,environment
1,37,49,1434,1016,50060
2,9,37,2459,1016,50060
3,20,20,4630,1016,50060
4,56,14,3239,1016,50060
5,53,8,3393,1016,50060
6,41,32,3674,1016,50060
7,37,30,4625,1016,50060
8,41,24,19669,1016,50060
9,30,21,65312,1016,50060
1,18,48,2107,1205,50048
2,9,22,2794,1205,50048
3,35,26,5674,1205,50048
4,49,55,3026,1205,50048
5,24,30,5738,1205,50048
6,12,22,6731,1205,50048
7,29,31,7601,1205,50048
8,0,39,21671,1205,50048
9,7,54,21528,1205,50048
1,49,38,955,1296,50048
2,52,46,1362,1296,50048
3,52,46,1721,1296,50048
4,35,35,1886,1296,50048
5,42,51,1719,1296,50048
6,49,54,1587,1296,50048
7,38,31,1973,1296,50048
8,36,46,43991,1296,50048
9,19,14,51366,1296,50048
1,45,28,834,1466,50062
2,11,47,1468,1466,50062
3,58,27,5617,1466,50062
4,16,5,3011,1466,50062
5,38,47,5714,1466,50062
6,38,25,5346,1466,50062
7,42,17,6240,1466,50062
1,31,7,1146,1411,50062
2,10,0,1212,1411,50062
3,33,7,4279,1411,50062
4,55,33,5763,1411,50062
5,43,53,9938,1411,50062
6,28,12,3468,1411,50062
7,58,9,26602,1411,50062
8,39,40,53770,1411,50062
9,35,15,70915,1411,50062
1,15,54,2097,1488,50062
2,6,55,2285,1488,50062
3,17,49,5019,1488,50062
4,27,48,2982,1488,50062
5,50,19,14679,1488,50062
6,17,34,5515,1488,50062
7,56,6,14657,1488,50062
8,7,40,37114,1488,50062
9,21,15,63861,1488,50062
1,14,42,1042,1614,50065
2,34,39,1626,1614,50065
3,27,21,3933,1614,50065
4,42,44,2497,1614,50065
5,41,59,3234,1614,50065
6,37,58,3479,1614,50065
7,27,28,3968,1614,50065
8,38,43,14582,1614,50065
9,27,34,59022,1614,50065
1,7,18,694,16013,50065
2,44,29,2213,16013,50065
3,37,12,3866,16013,50065
4,39,26,3021,16013,50065
5,16,12,4137,16013,50065
6,17,37,5046,16013,50065
7,36,34,5200,16013,50065
8,57,50,6040,16013,50065
9,23,30,6878,16013,50065
1,17,13,713,1113,50047
2,6,3,1848,1113,50047
3,27,12,11202,1113,50047
4,14,2,3442,1113,50047
5,4,29,6501,1113,50047
6,1,26,1451,1113,50047
7,10,36,5866,1113,50047
8,41,40,92648,1113,50047
9,8,37,96855,1113,50047
1,31,11,642,1164,50047
2,45,10,802,1164,50047
3,0,8,12656,1164,50047
4,22,36,2257,1164,50047
5,46,25,4663,1164,50047
6,31,28,5442,1164,50047
7,42,14,6564,1164,50047
8,6,15,26484,1164,50047
9,13,6,16722,1164,50047
1,20,37,859,1787,50013
2,27,33,962,1787,50013
3,25,36,2257,1787,50013
4,21,27,1601,1787,50013
5,27,42,2133,1787,50013
6,26,40,2235,1787,50013
7,27,41,2227,1787,50013
8,28,40,10796,1787,50013
9,28,54,10716,1787,50013
1,44,41,1314,1769,50013
2,46,26,2830,1769,50013
3,39,22,4768,1769,50013
4,44,36,2403,1769,50013
5,23,40,4389,1769,50013
6,24,20,5460,1769,50013
7,1,12,5783,1769,50013
8,36,24,8007,1769,50013
9,32,49,14179,1769,50013
1,55,35,1469,13002,50061
2,37,38,1806,13002,50061
3,12,27,3772,13002,50061
4,13,17,2644,13002,50061
5,1,54,1531,13002,50061
6,41,27,5859,13002,50061
7,21,23,6082,13002,50061
8,59,8,10620,13002,50061
9,19,17,10651,13002,50061
1,57,10,1504,1330,50061
2,8,15,2105,1330,50061
3,11,16,3015,1330,50061
4,14,22,2188,1330,50061
5,11,21,3455,1330,50061
6,49,21,2162,1330,50061
7,18,20,4453,1330,50061
8,48,9,18973,1330,50061
9,36,20,16831,1330,50061
1,46,19,1184,13008,50061
2,9,42,2001,13008,50061
3,45,39,3123,13008,50061
4,11,0,3658,13008,50061
5,9,4,3737,13008,50061
6,53,37,3839,13008,50061
7,2,10,4495,13008,50061
8,25,17,10669,13008,50061
9,32,21,15114,13008,50061
1,17,43,1171,1119,50047
2,21,44,987,1119,50047
3,50,8,6848,1119,50047
4,18,48,1343,1119,50047
5,11,23,4636,1119,50047
6,37,22,9387,1119,50047
7,39,31,13313,1119,50047
8,46,26,17809,1119,50047
9,46,56,27111,1119,50047
1,7,4,1830,1180,50047
2,27,40,1848,1180,50047
3,5,11,7960,1180,50047
4,35,42,4630,1180,50047
5,59,28,6920,1180,50047
6,22,44,4727,1180,50047
7,6,35,8385,1180,50047
8,9,48,30899,1180,50047
1,7,7,968,1714,50013
2,10,8,1070,1714,50013
3,32,27,1933,1714,50013
4,34,36,2277,1714,50013
5,41,29,2845,1714,50013
6,30,30,2239,1714,50013
7,18,35,2966,1714,50013
8,19,15,4334,1714,50013
9,47,32,9683,1714,50013
1,18,23,1112,1763,50013
2,11,23,720,1763,50013
3,26,30,2182,1763,50013
4,7,27,1105,1763,50013
5,2,28,1620,1763,50013
6,17,19,1980,1763,50013
7,38,25,3079,1763,50013
8,19,37,6233,1763,50013
9,18,47,5797,1763,50013
1,16,24,1365,1598,50063
2,54,30,1612,1598,50063
3,24,17,4484,1598,50063
4,53,52,2283,1598,50063
5,9,14,3890,1598,50063
6,22,19,4435,1598,50063
7,12,18,4639,1598,50063
8,19,21,10564,1598,50063
9,17,24,14932,1598,50063
1,43,43,1189,1576,50063
2,52,44,2184,1576,50063
3,31,28,3791,1576,50063
4,55,46,2629,1576,50063
5,12,18,4149,1576,50063
6,30,27,3888,1576,50063
7,14,22,4111,1576,50063
8,21,13,8078,1576,50063
9,18,22,17025,1576,50063
1,2,7,1043,1429,50062
2,11,14,2364,1429,50062
3,26,50,5941,1429,50062
4,59,45,6566,1429,50062
5,49,22,11087,1429,50062
6,36,29,10108,1429,50062
7,47,12,16005,1429,50062
8,22,42,33369,1429,50062
9,41,48,40723,1429,50062
1,15,17,598,1024,50060
2,3,34,1458,1024,50060
3,17,15,2349,1024,50060
4,15,17,598,1024,50060
5,14,24,1926,1024,50060
6,41,39,3650,1024,50060
7,23,25,4384,1024,50060
8,40,29,18489,1024,50060
9,42,23,24166,1024,50060
1,32,47,1199,1053,50060
2,4,18,2103,1053,50060
3,20,21,6824,1053,50060
4,20,19,3329,1053,50060
5,12,28,4613,1053,50060
6,34,38,6248,1053,50060
7,37,32,4070,1053,50060
8,38,31,34735,1053,50060
9,32,16,20969,1053,50060
1,8,58,2204,1626,50065
2,35,59,2091,1626,50065
3,31,16,6989,1626,50065
4,17,1,3347,1626,50065
5,16,18,4447,1626,50065
6,24,7,6398,1626,50065
7,35,48,6294,1626,50065
8,48,9,15862,1626,50065
9,19,25,21122,1626,50065
1,2,51,2550,1423,50062
2,53,46,2533,1423,50062
3,54,46,8990,1423,50062
4,26,21,2590,1423,50062
5,55,39,11897,1423,50062
6,35,14,8252,1423,50062
7,53,50,27920,1423,50062
8,0,19,32842,1423,50062
9,3,0,34921,1423,50062
1,37,29,1025,1454,50062
2,33,43,1141,1454,50062
3,30,4,2280,1454,50062
4,18,48,1686,1454,50062
5,41,10,3222,1454,50062
6,10,9,13569,1454,50062
7,18,17,25125,1454,50062
8,32,28,82247,1454,50062
1,33,41,1323,1059,50060
2,27,35,1452,1059,50060
3,20,14,3323,1059,50060
4,50,49,3152,1059,50060
5,15,24,4104,1059,50060
6,24,18,3125,1059,50060
7,21,31,3332,1059,50060
8,49,21,7098,1059,50060
9,36,27,5478,1059,50060
1,7,59,1505,15002,50063
2,1,44,933,15002,50063
3,12,2,4748,15002,50063
4,56,43,3281,15002,50063
5,19,24,3951,15002,50063
6,22,14,6787,15002,50063
7,21,31,9522,15002,50063
8,25,12,18748,15002,50063
9,32,22,20186,15002,50063
1,10,32,1592,1308,50061
2,15,34,2630,1308,50061
3,28,23,3882,1308,50061
4,15,35,2676,1308,50061
5,16,25,3691,1308,50061
6,14,24,3627,1308,50061
7,18,32,2597,1308,50061
8,26,20,26372,1308,50061
9,23,19,5220,1308,50061
1,41,29,1248,12025,50048
2,17,17,1981,12025,50048
3,24,35,4404,12025,50048
4,17,16,3813,12025,50048
5,25,30,4112,12025,50048
6,30,45,4450,12025,50048
7,44,42,5152,12025,50048
8,16,35,15352,12025,50048
9,16,36,9969,12025,50048
1,42,40,791,1156,50047
2,33,34,803,1156,50047
3,25,22,10553,1156,50047
4,10,21,3334,1156,50047
5,4,8,5074,1156,50047
6,50,9,1675,1156,50047
7,6,9,9381,1156,50047
8,39,34,41941,1156,50047
1,42,25,698,1121,50047
2,31,4,1793,1121,50047
3,34,33,5860,1121,50047
4,51,26,2875,1121,50047
5,27,12,8976,1121,50047
6,17,56,5618,1121,50047
7,58,44,9874,1121,50047
8,49,10,36302,1121,50047
9,59,1,36288,1121,50047
1,40,14,885,1751,50013
2,52,5,1582,1751,50013
3,17,31,3865,1751,50013
4,12,15,2249,1751,50013
5,18,14,2571,1751,50013
6,3,13,4343,1751,50013
7,17,24,4138,1751,50013
8,51,31,6703,1751,50013
9,46,42,12665,1751,50013
1,45,33,1802,1726,50013
2,36,18,2558,1726,50013
3,52,16,5532,1726,50013
4,20,56,2678,1726,50013
5,39,26,3923,1726,50013
6,21,22,3775,1726,50013
7,38,16,3255,1726,50013
8,45,44,32553,1726,50013
9,50,23,27501,1726,50013
1,37,5,850,1302,50061
2,46,28,931,1302,50061
3,26,10,4056,1302,50061
4,50,29,2326,1302,50061
5,22,13,3872,1302,50061
6,26,23,4199,1302,50061
7,32,24,4350,1302,50061
8,50,44,58930,1302,50061
9,34,13,18130,1302,50061
1,23,1,829,1078,50060
2,24,37,1797,1078,50060
3,36,33,2359,1078,50060
4,34,27,2209,1078,50060
5,30,23,2707,1078,50060
6,16,25,4133,1078,50060
7,31,27,5043,1078,50060
8,20,24,74360,1078,50060
9,39,34,81959,1078,50060
1,15,48,1069,1475,50062
2,20,54,822,1475,50062
3,57,13,5674,1475,50062
4,25,43,1671,1475,50062
5,52,48,7294,1475,50062
6,31,36,4242,1475,50062
7,54,6,13781,1475,50062
8,45,19,15763,1475,50062
9,51,54,16707,1475,50062
1,34,59,1223,1096,50060
2,17,10,1440,1096,50060
3,28,36,3167,1096,50060
4,16,29,1920,1096,50060
5,20,30,2407,1096,50060
6,17,31,2569,1096,50060
7,16,24,2822,1096,50060
8,39,20,4974,1096,50060
9,42,39,4315,1096,50060
1,22,2,2460,1402,50062
2,50,59,2497,1402,50062
3,34,6,8221,1402,50062
4,18,9,4985,1402,50062
5,51,12,7982,1402,50062
6,1,51,11471,1402,50062
7,54,16,11381,1402,50062
1,23,47,1313,16000,50065
2,20,44,1420,16000,50065
3,22,54,4150,16000,50065
4,10,50,1951,16000,50065
5,36,39,3476,16000,50065
6,28,25,2710,16000,50065
7,24,42,4969,16000,50065
8,9,12,13330,16000,50065
9,27,34,6743,16000,50065
1,11,36,1418,1607,50065
2,0,23,1632,1607,50065
3,0,50,3796,1607,50065
4,0,24,1546,1607,50065
5,38,14,4051,1607,50065
6,33,23,4046,1607,50065
7,51,32,5307,1607,50065
9,46,46,54304,1607,50065
1,34,0,1855,1285,50048
2,36,2,2541,1285,50048
3,51,38,5345,1285,50048
4,35,17,3164,1285,50048
5,41,33,3743,1285,50048
6,42,30,5267,1285,50048
7,53,44,5551,1285,50048
1,41,16,1578,1216,50048
2,46,18,2091,1216,50048
3,9,22,4894,1216,50048
4,58,11,4074,1216,50048
5,50,9,5926,1216,50048
6,39,29,6337,1216,50048
7,18,51,8287,1216,50048
8,31,43,14874,1216,50048
9,35,18,24740,1216,50048
1,36,18,963,1072,50060
2,31,17,649,1072,50060
3,34,22,1155,1072,50060
4,37,27,1053,1072,50060
5,23,19,1788,1072,50060
6,28,18,997,1072,50060
7,21,30,1478,1072,50060
8,2,37,5832,1072,50060
9,19,26,3975,1072,50060
1,39,37,995,1491,50062
2,56,34,1621,1491,50062
3,39,22,3715,1491,50062
4,21,4,1777,1491,50062
5,37,18,3948,1491,50062
6,41,7,4196,1491,50062
7,46,42,5089,1491,50062
8,45,16,57185,1491,50062
9,37,49,56301,1491,50062
1,12,17,1513,1005,50060
2,14,18,1409,1005,50060
3,27,25,1868,1005,50060
4,18,19,1593,1005,50060
5,14,23,1720,1005,50060
6,13,15,1897,1005,50060
7,26,4,5566,1005,50060
8,15,12,15498,1005,50060
9,36,22,17589,1005,50060
1,9,32,531,1408,50062
2,14,57,839,1408,50062
3,27,52,2866,1408,50062
4,13,24,1021,1408,50062
5,6,0,4707,1408,50062
6,49,2,5812,1408,50062
7,52,1,6291,1408,50062
8,18,11,54822,1408,50062
1,54,39,1468,1193,50047
2,52,42,1077,1193,50047
3,52,16,11028,1193,50047
4,59,30,2206,1193,50047
5,16,18,13145,1193,50047
6,28,23,7744,1193,50047
7,29,14,5958,1193,50047
8,54,43,60650,1193,50047
9,44,34,49020,1193,50047
1,26,19,1074,1707,50013
2,23,8,2195,1707,50013
3,17,23,2611,1707,50013
4,12,13,1930,1707,50013
5,31,17,2466,1707,50013
6,22,25,3047,1707,50013
7,17,28,4439,1707,50013
8,5,29,13181,1707,50013
9,42,48,12397,1707,50013
1,30,42,1114,1770,50013
2,40,50,2501,1770,50013
3,41,16,3623,1770,50013
4,28,41,1708,1770,50013
5,45,29,3245,1770,50013
6,48,32,4107,1770,50013
7,48,13,4500,1770,50013
8,11,33,44373,1770,50013
9,57,40,44297,1770,50013
1,48,58,1033,1323,50061
2,30,38,2039,1323,50061
3,16,20,3744,1323,50061
4,17,43,2362,1323,50061
5,10,25,3554,1323,50061
6,30,28,4514,1323,50061
7,38,36,5042,1323,50061
9,56,8,14879,1323,50061
1,23,52,825,15029,50063
2,26,54,1144,15029,50063
3,27,50,1187,15029,50063
4,30,50,1043,15029,50063
5,23,6,2895,15029,50063
6,25,51,927,15029,50063
7,21,18,3082,15029,50063
8,24,18,7214,15029,50063
9,23,22,7845,15029,50063
1,25,8,696,1329,50061
2,30,0,1730,1329,50061
3,32,29,6995,1329,50061
4,29,56,3370,1329,50061
5,22,31,6538,1329,50061
6,30,26,7671,1329,50061
7,14,0,7592,1329,50061
8,31,23,15592,1329,50061
9,25,2,18906,1329,50061
1,48,14,1422,13011,50061
2,51,13,1476,13011,50061
3,30,23,5726,13011,50061
4,37,3,2709,13011,50061
5,23,11,4574,13011,50061
6,13,33,4376,13011,50061
7,13,12,5298,13011,50061
8,32,26,32267,13011,50061
9,14,15,25099,13011,50061
1,9,10,731,15023,50063
2,49,20,884,15023,50063
3,2,5,1532,15023,50063
4,4,11,1355,15023,50063
5,13,17,1581,15023,50063
6,14,17,1805,15023,50063
7,19,20,1846,15023,50063
8,25,19,4301,15023,50063
9,24,16,4298,15023,50063
1,53,41,938,1199,50047
2,10,37,2118,1199,50047
3,22,14,4788,1199,50047
4,55,58,2130,1199,50047
5,32,13,3031,1199,50047
6,24,9,5170,1199,50047
7,20,14,4869,1199,50047
8,17,51,27242,1199,50047
9,5,29,15395,1199,50047
1,55,14,1538,1100,50047
2,26,58,1672,1100,50047
3,39,25,6672,1100,50047
4,8,10,3973,1100,50047
5,20,54,9787,1100,50047
6,34,10,5107,1100,50047
7,31,32,7449,1100,50047
8,16,57,12288,1100,50047
9,56,39,28230,1100,50047
1,59,19,1785,1177,50047
2,11,39,4089,1177,50047
3,58,45,9911,1177,50047
4,3,42,4661,1177,50047
5,3,25,28638,1177,50047
6,23,4,7665,1177,50047
7,1,43,9440,1177,50047
8,38,38,96802,1177,50047
1,55,2,1375,1581,50063
2,40,39,1012,1581,50063
3,22,15,3265,1581,50063
4,25,46,2097,1581,50063
5,25,22,2608,1581,50063
6,25,22,2609,1581,50063
7,14,21,2463,1581,50063
8,39,24,8335,1581,50063
9,19,22,6640,1581,50063
1,59,9,1610,1430,50062
2,22,24,4016,1430,50062
3,53,10,14569,1430,50062
4,18,13,3308,1430,50062
5,59,41,15792,1430,50062
6,3,24,12155,1430,50062
7,56,1,15998,1430,50062
8,10,6,25187,1430,50062
9,43,6,22376,1430,50062
1,43,23,977,1447,50062
2,33,46,1238,1447,50062
3,26,58,5818,1447,50062
4,59,51,2467,1447,50062
5,42,19,5272,1447,50062
6,31,50,3890,1447,50062
7,36,22,4482,1447,50062
8,40,9,8389,1447,50062
9,22,41,26798,1447,50062
1,51,40,1017,1648,50065
2,27,19,1314,1648,50065
3,40,32,2471,1648,50065
4,5,59,2550,1648,50065
5,46,50,4281,1648,50065
6,41,36,2045,1648,50065
7,34,49,2696,1648,50065
8,29,33,10591,1648,50065
9,35,27,4383,1648,50065
1,1,52,901,1037,50060
2,8,50,860,1037,50060
3,39,29,2380,1037,50060
4,10,38,1769,1037,50060
5,6,52,2096,1037,50060
6,40,19,1878,1037,50060
7,0,40,2160,1037,50060
8,34,30,4489,1037,50060
9,16,28,8497,1037,50060
1,35,33,1362,1040,50060
2,20,27,2626,1040,50060
3,23,53,4941,1040,50060
4,34,44,2622,1040,50060
5,22,22,3535,1040,50060
6,59,48,5066,1040,50060
7,35,34,6330,1040,50060
8,32,23,13356,1040,50060
9,32,22,12385,1040,50060
1,30,47,1879,1224,50048
2,59,45,1561,1224,50048
3,47,6,5186,1224,50048
4,35,36,3130,1224,50048
5,13,32,5046,1224,50048
6,55,3,5978,1224,50048
7,36,19,5169,1224,50048
8,33,49,8893,1224,50048
9,28,27,31284,1224,50048
1,16,34,1104,1311,50061
2,7,49,1257,1311,50061
3,36,43,3769,1311,50061
4,27,39,2801,1311,50061
5,15,3,4022,1311,50061
6,20,33,3175,1311,50061
7,32,31,3838,1311,50061
8,16,19,68982,1311,50061
9,16,19,68983,1311,50061
1,4,45,754,1366,50061
2,49,30,2831,1366,50061
3,30,31,4877,1366,50061
4,47,32,2955,1366,50061
5,15,12,5007,1366,50061
6,15,27,4442,1366,50061
7,33,29,6246,1366,50061
8,15,7,13271,1366,50061
9,19,33,18428,1366,50061
1,8,13,1075,1388,50061
2,13,20,526,1388,50061
3,18,22,7000,1388,50061
4,25,39,2300,1388,50061
5,10,19,3525,1388,50061
6,20,9,6924,1388,50061
7,24,13,5966,1388,50061
8,19,4,12624,1388,50061
9,46,27,15894,1388,50061
1,3,22,1061,1742,50013
2,25,39,1343,1742,50013
3,40,51,4294,1742,50013
4,3,7,2996,1742,50013
5,56,15,3912,1742,50013
6,24,7,5336,1742,50013
7,28,4,5950,1742,50013
8,37,39,14490,1742,50013
9,26,47,16702,1742,50013
1,40,8,1173,1735,50013
2,41,58,2746,1735,50013
3,24,58,4582,1735,50013
4,39,13,3478,1735,50013
5,58,2,4538,1735,50013
6,50,8,4654,1735,50013
7,45,41,6040,1735,50013
8,31,39,46157,1735,50013
9,30,39,46324,1735,50013
1,8,11,769,1138,50047
2,45,34,1289,1138,50047
3,29,12,6851,1138,50047
4,21,24,2036,1138,50047
5,31,16,7425,1138,50047
6,25,17,5298,1138,50047
7,7,3,7930,1138,50047
8,40,41,15640,1138,50047
9,42,20,20914,1138,50047
1,24,30,1262,12036,50048
2,1,32,1737,12036,50048
3,16,35,3846,12036,50048
4,16,36,3958,12036,50048
5,16,27,4332,12036,50048
6,14,31,4008,12036,50048
7,37,49,5139,12036,50048
8,29,30,4510,12036,50048
9,31,43,5035,12036,50048
1,32,22,2183,1748,50013
2,29,58,1609,1748,50013
3,32,22,6954,1748,50013
4,27,5,3615,1748,50013
5,18,6,4613,1748,50013
6,32,44,5864,1748,50013
7,19,25,5457,1748,50013
8,30,45,20137,1748,50013
9,24,26,77515,1748,50013
1,55,3,945,1145,50047
2,25,0,1364,1145,50047
3,25,18,6170,1145,50047
4,42,55,2332,1145,50047
5,3,14,6279,1145,50047
6,23,12,5249,1145,50047
7,7,54,7796,1145,50047
8,48,38,25596,1145,50047
9,43,52,13739,1145,50047
1,41,17,1021,1132,50047
2,16,6,2584,1132,50047
3,25,28,3871,1132,50047
4,15,46,1617,1132,50047
5,23,6,5886,1132,50047
6,20,6,5324,1132,50047
7,28,7,5374,1132,50047
8,28,30,99172,1132,50047
1,25,40,893,15011,50063
2,36,54,1042,15011,50063
3,10,19,2378,15011,50063
4,19,37,1261,15011,50063
5,28,36,1643,15011,50063
6,8,16,2705,15011,50063
7,23,17,7317,15011,50063
8,21,12,18582,15011,50063
9,34,20,22527,15011,50063
1,45,28,1295,1382,50061
2,45,15,2600,1382,50061
3,43,8,4592,1382,50061
4,51,11,3082,1382,50061
5,12,3,5492,1382,50061
6,56,4,3755,1382,50061
7,6,16,5522,1382,50061
8,33,37,6749,1382,50061
9,42,27,6593,1382,50061
