env, ud, task, x, y, div, rank
50047,4210,6,27,59,0.0,0.0
50065,2985,5,27,25,0.0,0.0
50065,2752,3,8,12,0.0,0.0
50065,5480,7,36,45,1.02631371386,75.7222222222
50065,12966,8,33,41,1.56151018874,44.8888888889
50065,1120,2,33,29,0.0,0.0
50065,1322,1,54,24,0.0,0.0
50065,1669,4,17,19,0.0,0.0
50065,3485,6,31,51,0.764114054554,78.3611111111
50065,12516,9,47,46,0.242292189082,0.25
50065,910,1,25,17,0.0,0.0
50065,3611,7,33,32,0.0,0.0
50065,19360,8,26,29,1.81972183241,49.0833333333
50065,2855,6,31,32,0.85545081056,98.6388888889
50065,19315,9,28,19,0.95104566058,6.19444444444
50065,4297,3,24,27,1.80735181444,80.9722222222
50065,1331,2,31,18,0.0,0.0
50065,1130,4,28,8,0.0,0.0
50065,2392,5,33,42,0.0,0.0
50062,5536,5,46,8,0.721928094887,87.3055555556
50062,1992,2,55,12,0.0,0.0
50062,5191,4,49,15,0.0,0.0
50062,5772,6,50,13,0.0,0.0
50062,11562,3,26,30,1.40936086529,84.25
50062,952,1,0,56,0.0,0.0
50062,5002,7,51,13,0.0,0.0
50060,4479,7,32,33,0.874309554641,15.5
50060,27190,9,40,34,2.08154193334,72.25
50060,1911,2,54,48,0.0,0.0
50060,4410,6,28,40,1.40151018874,45.8888888889
50060,1363,1,52,50,0.0,0.0
50060,3335,3,30,29,2.16154193334,91.75
50060,2672,4,22,34,2.14904103608,94.1666666667
50060,3299,5,18,49,0.764114054554,13.25
50060,26217,8,26,30,1.67933083224,46.5
50062,9091,6,54,17,0.0,0.0
50062,18831,7,37,4,0.904381457724,64.0277777778
50062,28933,9,35,17,1.44385618977,84.0277777778
50062,2321,4,14,49,0.0,0.0
50062,1743,1,47,16,0.0,0.0
50062,1196,2,13,41,0.0,0.0
50062,8233,5,8,2,0.0,0.0
50062,10555,3,9,9,0.0,0.0
50062,25929,8,19,3,0.0,0.0
50062,26479,7,47,34,2.52307418943,97.7777777778
50062,10508,6,8,22,0.0,0.0
50062,2005,2,12,39,0.0,0.0
50062,1952,1,1,38,0.0,0.0
50062,7206,4,20,9,0.0,0.0
50062,22255,3,47,59,0.566509506553,1.75
50062,23387,5,54,13,1.56514071335,50.6666666667
50048,3921,4,19,8,0.904381457724,77.4444444444
50048,1159,2,25,37,0.0,0.0
50048,2236,1,8,49,0.0,0.0
50048,3958,5,20,11,0.634309554641,61.5833333333
50048,3864,6,22,8,0.989587521222,90.7777777778
50048,57181,9,12,23,1.78952633232,67.1388888889
50048,12559,8,14,12,2.44735181444,86.4444444444
50048,4838,7,38,36,0.639556365374,29.3888888889
50048,4670,3,33,20,1.18296619547,69.75
50065,804,1,8,40,0.0,0.0
50065,3350,5,16,45,0.0,0.0
50065,391,2,1,27,0.721928094887,96.1944444444
50065,1000,3,35,59,0.0,0.0
50065,4499,9,33,48,0.942683189255,91.25
50065,459,4,2,31,0.904381457724,97.3333333333
50065,5896,8,36,44,1.56514071335,62.5
50065,3202,7,28,41,0.0,0.0
50065,601,6,1,25,0.0,0.0
50048,3632,4,45,6,0.529360865287,12.2777777778
50048,1029,1,44,5,0.0,0.0
50048,1918,2,5,5,0.0,0.0
50048,7326,8,18,45,1.92229218908,79.75
50048,4506,3,57,41,1.51662381108,72.75
50048,4664,6,45,30,2.13069933284,95.5833333333
50048,22131,9,32,21,1.10631371386,12.3055555556
50048,4835,5,37,7,1.67533621343,68.4166666667
50048,5298,7,36,13,1.14523577947,30.0555555556
50065,12817,9,22,24,1.13131468865,27.9722222222
50065,6134,8,28,43,1.47293503962,87.8333333333
50065,2676,6,21,21,0.0,0.0
50065,1150,1,53,52,0.0,0.0
50065,2407,4,33,25,0.0,0.0
50065,3894,5,22,32,0.942683189255,82.0
50065,1399,2,46,32,0.0,0.0
50065,3009,7,28,22,0.0,0.0
50065,2965,3,18,19,0.0,0.0
50060,1116,2,7,58,0.934068055375,99.7777777778
50060,11827,8,28,33,1.51418595764,45.1944444444
50060,10121,9,28,42,1.48913533215,54.9444444444
50060,1048,1,52,24,0.0,0.0
50060,5709,6,18,28,1.5394705708,59.6388888889
50060,4310,7,6,48,1.43366245423,57.0833333333
50060,3833,5,18,28,0.996118213778,29.1111111111
50060,4363,3,30,43,0.996118213778,28.7777777778
50060,3120,4,38,30,1.09543127956,45.1944444444
50062,9017,3,31,56,1.48913533215,98.5555555556
50062,13761,9,39,7,0.0,0.0
50062,7456,6,52,37,0.970950594455,77.6111111111
50062,14376,8,59,3,0.0,0.0
50062,1209,2,33,26,0.0,0.0
50062,7884,5,36,29,0.721928094887,64.3333333333
50062,1191,1,36,40,0.0,0.0
50062,2740,4,59,55,0.0,0.0
50062,13690,7,38,10,0.0,0.0
50060,2830,3,57,27,1.19747762414,49.2222222222
50060,1136,1,32,12,0.0,0.0
50060,18505,8,36,32,2.03692965842,79.1388888889
50060,3183,6,48,33,2.33923653617,91.5
50060,3007,5,56,31,1.89712456976,73.9444444444
50060,3180,7,10,22,1.57366068969,60.0
50060,1570,2,40,57,0.0,0.0
50060,14181,9,27,42,1.54438145772,44.2222222222
50060,2547,4,56,19,0.242292189082,36.75
50061,2684,4,0,54,0.0,0.0
50061,5641,3,15,33,2.08488945173,95.8888888889
50061,48516,9,20,25,1.49845453582,26.1388888889
50061,2356,2,6,58,0.0,0.0
50061,48519,8,21,19,2.2556468994,76.6111111111
50061,4647,6,27,1,0.747584679825,29.1944444444
50061,1614,1,5,57,0.0,0.0
50061,3397,5,16,8,0.0,0.0
50061,3286,7,19,9,0.0,0.0
50048,753,1,31,48,0.942683189255,96.3888888889
50048,1406,7,15,28,0.0,0.0
50048,55590,9,22,16,1.67418595764,29.8611111111
50048,10843,8,31,24,2.16154193334,66.4444444444
50048,858,2,38,54,0.989587521222,98.0833333333
50048,1537,3,30,28,0.0,0.0
50048,1019,4,19,25,0.0,0.0
50048,1403,5,20,19,0.0,0.0
50048,1318,6,21,23,0.0,0.0
50063,1845,7,19,20,0.0,0.0
50063,1531,3,2,5,0.0,0.0
50063,883,2,49,20,0.0,0.0
50063,730,1,9,10,0.0,0.0
50063,1804,6,14,17,0.0,0.0
50063,4297,9,24,16,1.70952633232,73.25
50063,1580,5,13,17,0.0,0.0
50063,4300,8,25,19,2.19692965842,96.5833333333
50063,1354,4,4,11,0.0,0.0
50061,5725,3,30,23,1.85524191736,75.8333333333
50061,4375,6,13,33,1.49366068969,66.6111111111
50061,1475,2,51,13,0.0,0.0
50061,5297,7,13,12,1.75933083224,80.4444444444
50061,2708,4,37,3,0.0,0.0
50061,4573,5,23,11,1.09543127956,46.9166666667
50061,1421,1,48,14,0.0,0.0
50061,32266,8,32,26,1.31999583875,26.7222222222
50061,25098,9,14,15,1.35418595764,35.0555555556
50063,2212,5,16,27,0.0,0.0
50063,8200,9,29,22,0.996118213778,18.1388888889
50063,7311,7,14,32,0.639556365374,7.44444444444
50063,3488,6,16,7,1.85524191736,87.5555555556
50063,1609,1,17,20,0.0,0.0
50063,1862,2,25,11,0.0,0.0
50063,3706,3,21,7,1.71293503962,90.8888888889
50063,8711,8,35,31,1.18631371386,30.6388888889
50063,2099,4,23,26,0.0,0.0
50013,6061,7,15,54,1.90504641728,79.5
50013,2486,2,52,3,0.0,0.0
50013,1347,1,7,33,0.0,0.0
50013,2263,4,22,29,0.0,0.0
50013,3320,5,12,33,0.0,0.0
50013,5394,6,24,8,1.09543127956,35.3055555556
50013,4081,3,50,11,0.0,0.0
50013,12384,9,54,29,2.08488945173,81.3888888889
50013,12383,8,54,29,2.08488945173,80.5277777778
50013,2584,5,11,33,0.0,0.0
50013,11154,8,10,8,1.09712456976,45.3333333333
50013,12521,9,18,11,1.35418595764,56.3055555556
50013,2388,6,27,35,0.0,0.0
50013,1164,2,54,10,0.0,0.0
50013,2508,7,21,20,0.942683189255,97.7222222222
50013,1620,4,49,11,0.0,0.0
50013,584,1,27,16,0.0,0.0
50013,2337,3,12,17,0.0,0.0
50047,5661,3,57,59,0.0,0.0
50047,74968,8,32,50,2.50282469236,83.0
50047,16243,7,38,20,0.989587521222,77.9444444444
50047,8237,5,15,47,0.0,0.0
50047,52879,9,8,29,1.91030833267,70.6944444444
50047,895,1,6,2,0.0,0.0
50047,2912,2,25,54,0.0,0.0
50047,4930,6,56,58,0.0,0.0
50047,3874,4,13,51,0.0,0.0
50047,2192,4,48,7,0.0,0.0
50047,34566,9,55,44,1.81366068969,53.0277777778
50047,1413,1,48,25,0.0,0.0
50047,40759,8,51,20,2.00154193334,54.9166666667
50047,5294,5,0,2,0.0,0.0
50047,10752,6,49,29,0.0,0.0
50047,1673,2,29,47,0.0,0.0
50047,9838,7,49,1,0.0,0.0
50047,4318,3,11,10,0.0,0.0
50063,2894,5,23,6,0.634309554641,38.6388888889
50063,1143,2,26,54,0.0,0.0
50063,1042,4,30,50,0.0,0.0
50063,7213,8,24,18,1.09543127956,42.8888888889
50063,824,1,23,52,0.942683189255,96.0833333333
50063,3081,7,21,18,1.48399045755,85.5833333333
50063,1186,3,27,50,0.0,0.0
50063,926,6,25,51,0.0,0.0
50063,7844,9,23,22,0.954309554641,34.0833333333
50062,22070,7,0,23,2.19679163198,91.8333333333
50062,11127,5,38,7,0.85545081056,61.1388888889
50062,6417,4,24,33,0.0,0.0
50062,7111,6,59,18,0.353359335021,48.8611111111
50062,1902,1,3,13,0.0,0.0
50062,4185,2,45,50,0.0,0.0
50062,12958,3,58,24,1.18837637173,78.4722222222
50062,82350,8,22,9,2.74449845156,97.3611111111
50062,8862,4,49,23,2.1794705708,91.1944444444
50062,9502,3,52,59,0.836640741941,46.4166666667
50062,9478,5,56,14,1.98504641728,85.8055555556
50062,99872,9,46,40,1.37095059445,26.1666666667
50062,1056,1,21,53,0.0,0.0
50062,1629,2,46,11,0.0,0.0
50062,12383,7,40,8,1.22523577947,69.3333333333
50062,8080,6,50,24,1.77715631436,81.8888888889
50060,3687,9,33,23,0.719556365374,32.0
50060,1910,7,39,29,0.0,0.0
50060,1791,3,51,32,0.0,0.0
50060,1092,2,41,19,0.0,0.0
50060,2307,5,40,2,0.402179190202,72.5833333333
50060,4319,8,34,22,0.794309554641,28.4444444444
50060,1289,1,45,25,0.0,0.0
50060,1223,4,44,18,0.0,0.0
50060,1838,6,52,33,0.0,0.0
50065,2418,3,46,6,0.634309554641,50.6666666667
50065,2932,4,2,28,0.402179190202,14.7777777778
50065,3943,7,43,15,1.3834651896,57.1944444444
50065,3830,5,35,12,1.82904103608,84.4166666667
50065,30363,8,32,39,1.59418595764,19.0833333333
50065,1784,2,22,31,0.0,0.0
50065,1801,1,19,25,0.0,0.0
50065,3367,6,30,17,0.639556365374,20.8888888889
50065,8176,9,26,46,2.72488945173,94.1388888889
50065,3945,7,54,49,0.0,0.0
50065,1493,4,55,8,0.0,0.0
50065,38156,9,28,52,1.83933083224,42.8333333333
50065,2850,3,24,32,0.85545081056,83.4444444444
50065,38173,8,25,45,2.22268318926,66.8333333333
50065,2320,5,41,30,0.0,0.0
50065,1110,1,52,5,0.0,0.0
50065,920,2,49,6,0.0,0.0
50065,2714,6,29,36,0.0,0.0
50062,4328,4,35,1,0.0,0.0
50062,2422,2,18,32,0.0,0.0
50062,8073,3,24,1,0.0,0.0
50062,9646,7,41,22,1.18296619547,98.0277777778
50062,58504,8,12,16,1.40092427723,64.4722222222
50062,7318,5,46,3,0.0,0.0
50062,5558,6,22,48,0.970950594455,95.25
50062,821,1,9,42,0.0,0.0
50060,1970,5,16,32,0.0,0.0
50060,1018,1,21,42,0.0,0.0
50060,6562,8,26,22,1.40151018874,40.0833333333
50060,7973,9,33,34,2.31962753634,87.3055555556
50060,1947,3,56,51,0.0,0.0
50060,2904,7,53,22,0.0,0.0
50060,1270,4,14,42,0.0,0.0
50060,918,2,14,46,0.0,0.0
50060,2357,6,16,38,0.0,0.0
50060,2450,6,9,21,0.0,0.0
50060,932,1,20,33,0.0,0.0
50060,1737,4,30,50,0.0,0.0
50060,5187,9,28,29,0.916118213778,17.8888888889
50060,1404,2,5,30,0.0,0.0
50060,2392,5,14,23,0.0,0.0
50060,2420,7,16,23,0.0,0.0
50060,7094,8,24,50,2.42190118891,84.8055555556
50060,3092,3,15,18,0.0,0.0
50063,3925,7,28,3,2.00170627757,85.0
50063,18353,9,18,19,1.78438145772,57.6111111111
50063,2695,5,7,34,1.14523577947,61.5277777778
50063,22807,8,22,16,2.19173743342,77.6944444444
50063,1376,2,20,58,0.0,0.0
50063,2336,3,19,57,0.0,0.0
50063,1258,1,6,8,0.0,0.0
50063,3224,6,35,35,1.59418595764,74.4722222222
50063,1784,4,32,28,0.0,0.0
50063,1377,5,28,27,0.0,0.0
50063,1193,4,5,13,0.0,0.0
50063,479,2,14,21,0.242292189082,90.8611111111
50063,1892,7,29,33,1.14523577947,70.6388888889
50063,4749,9,29,24,1.81366068969,56.3055555556
50063,762,1,11,9,0.0,0.0
50063,1494,6,6,20,0.0,0.0
50063,1615,3,24,30,1.12385618977,97.2777777778
50063,3257,8,26,16,1.6194705708,63.7777777778
50065,1950,4,10,50,0.0,0.0
50065,6742,9,27,34,1.37131468865,29.9444444444
50065,1419,2,20,44,0.0,0.0
50065,1312,1,23,47,0.0,0.0
50065,4968,7,24,42,0.529360865287,14.7222222222
50065,4149,3,22,54,1.09543127956,57.1111111111
50065,3475,5,36,39,1.75662381108,98.25
50065,13329,8,9,12,2.41287868934,94.3333333333
50065,2709,6,28,25,0.0,0.0
50060,1378,1,34,43,0.0,0.0
50060,5102,8,28,35,1.64514071335,55.0833333333
50060,10622,9,30,27,1.25543127956,24.75
50060,3408,5,37,21,0.719556365374,19.5833333333
50060,1819,2,55,10,0.0,0.0
50060,4061,7,19,40,1.14523577947,27.0555555556
50060,2424,3,46,18,0.0,0.0
50060,2491,6,39,18,0.402179190202,44.6944444444
50060,2212,4,50,17,0.0,0.0
50062,1336,4,22,52,0.0,0.0
50062,89272,9,50,59,1.42560519902,33.3611111111
50062,4461,3,36,37,0.0,0.0
50062,1137,1,4,37,0.0,0.0
50062,2543,6,10,35,0.0,0.0
50062,1459,2,16,58,0.0,0.0
50062,4352,5,37,36,0.0,0.0
50062,5803,7,52,44,0.0,0.0
50062,90773,8,54,51,0.874309554641,9.02777777778
50062,1202,2,20,11,0.0,0.0
50062,4426,6,59,0,0.0,0.0
50062,13895,7,56,16,0.970950594455,88.0555555556
50062,2220,1,25,2,0.0,0.0
50062,14988,3,36,54,0.0,0.0
50062,3181,4,16,21,0.0,0.0
50062,14031,5,54,11,0.764114054554,81.0833333333
50065,5583,6,36,13,0.764114054554,37.0277777778
50065,60643,8,56,14,3.12721031134,97.0833333333
50065,4406,3,12,34,0.795040279385,79.1388888889
50065,4778,7,24,30,0.529360865287,52.9444444444
50065,2296,1,10,29,0.0,0.0
50065,3038,4,57,23,0.0,0.0
50065,4895,5,55,24,0.0,0.0
50065,59713,9,25,32,2.26849307036,55.0555555556
50065,3029,2,36,31,0.0,0.0
50060,3251,5,5,13,0.904381457724,48.4166666667
50060,8839,7,23,48,1.14523577947,26.0555555556
50060,29490,8,33,27,2.19173743342,72.5277777778
50060,62090,9,35,25,2.56488945173,87.9444444444
50060,5565,3,20,52,1.64514071335,58.3888888889
50060,2685,4,3,13,0.0,0.0
50060,2494,6,34,3,0.0,0.0
50060,2265,1,0,8,0.0,0.0
50060,2482,2,3,10,0.0,0.0
50060,1630,1,28,40,0.0,0.0
50060,1869,5,12,10,0.0,0.0
50060,23147,9,31,20,1.89366068969,72.4166666667
50060,2808,7,13,37,0.942683189255,79.7777777778
50060,1107,2,32,25,0.0,0.0
50060,26791,8,29,38,1.14523577947,27.6111111111
50060,5852,3,25,29,1.33543127956,37.5
50060,3277,6,10,21,0.998845535995,70.4166666667
50060,1424,4,32,27,0.0,0.0
50062,28657,8,10,36,0.529360865287,10.2222222222
50062,2614,2,0,3,0.0,0.0
50062,18322,9,11,24,0.795040279385,13.5833333333
50062,8901,7,17,32,0.0,0.0
50062,6190,6,1,8,0.0,0.0
50062,1120,1,14,29,0.0,0.0
50062,6238,3,5,2,0.0,0.0
50062,3893,4,32,42,0.0,0.0
50062,8375,5,57,6,0.0,0.0
50048,1145,2,0,41,0.0,0.0
50048,2985,9,31,51,0.0,0.0
50048,1069,4,3,40,0.0,0.0
50048,3899,8,29,57,0.0,0.0
50048,4216,7,40,17,0.0,0.0
50048,2158,6,13,50,0.0,0.0
50048,631,1,20,37,0.85545081056,95.8055555556
50048,2990,3,29,48,0.0,0.0
50048,1705,5,1,46,0.0,0.0
50065,876,2,7,8,0.0,0.0
50065,11465,9,48,31,1.79611821378,88.3611111111
50065,1119,1,45,41,0.0,0.0
50065,2336,7,41,38,0.0,0.0
50065,2043,3,37,43,0.0,0.0
50065,1994,5,42,39,0.0,0.0
50065,2566,8,29,42,0.0,0.0
50065,1673,4,38,45,0.0,0.0
50065,2006,6,42,38,0.0,0.0
50061,1755,2,19,37,0.0,0.0
50061,18064,9,27,24,1.81972183241,55.8611111111
50061,1492,1,4,39,1.25972183241,99.8333333333
50061,11150,8,22,11,0.794309554641,10.1388888889
50061,2938,4,34,28,1.2994705708,93.7222222222
50061,3085,6,42,24,0.529360865287,50.6388888889
50061,5012,7,18,11,1.57134643325,67.6388888889
50061,4340,5,19,36,1.10631371386,53.1111111111
50061,3597,3,46,24,0.529360865287,40.1111111111
50061,2964,5,48,20,0.0,0.0
50061,1080,2,16,57,0.0,0.0
50061,32698,9,22,10,0.874309554641,2.52777777778
50061,32716,8,19,17,2.45151077749,91.75
50061,2441,4,39,26,0.0,0.0
50061,5734,7,34,14,1.87485091719,91.0277777778
50061,4349,3,24,23,1.35933083224,78.1666666667
50061,1284,6,7,29,0.0,0.0
50061,996,1,13,59,0.0,0.0
50048,1747,4,22,54,0.0,0.0
50048,3888,6,28,7,1.17712456976,63.5555555556
50048,1464,1,37,32,0.0,0.0
50048,4514,7,31,15,1.40567805525,74.8055555556
50048,16586,8,23,31,1.24399045755,31.4166666667
50048,2512,3,23,44,0.0,0.0
50048,1443,2,59,20,0.0,0.0
50048,2305,5,16,48,0.0,0.0
50048,17236,9,30,8,2.26050383276,89.5277777778
50013,40288,8,12,45,1.81972183241,56.1666666667
50013,5908,6,38,23,1.88943203625,80.5
50013,4280,7,15,36,0.85545081056,43.0
50013,971,1,47,25,0.0,0.0
50013,3202,4,59,16,0.0,0.0
50013,1334,2,33,59,0.0,0.0
50013,4548,3,43,12,1.27326968952,66.3888888889
50013,4027,5,30,18,0.242292189082,29.2777777778
50013,40254,9,9,43,2.06545139931,74.8611111111
50013,1909,5,41,23,0.0,0.0
50013,6828,7,51,13,1.6973206586,70.1666666667
50013,6357,8,0,42,1.45656476213,65.2222222222
50013,1366,4,35,20,0.0,0.0
50013,1417,2,34,38,0.0,0.0
50013,3993,3,8,32,0.0,0.0
50013,8431,9,41,51,1.70438145772,56.6388888889
50013,783,1,13,21,0.0,0.0
50013,2591,6,23,22,0.0,0.0
50063,3350,7,24,12,1.70115093316,75.3333333333
50063,1347,2,51,15,0.0,0.0
50063,7155,8,36,20,1.91933083224,79.75
50063,2645,3,21,18,0.634309554641,27.3888888889
50063,2358,4,20,15,0.989587521222,91.9166666667
50063,7500,9,48,24,1.40151018874,44.6944444444
50063,2554,5,13,21,0.795040279385,50.0833333333
50063,952,1,47,15,0.0,0.0
50063,3446,6,22,15,1.86681931117,81.3333333333
50063,1264,1,3,52,0.0,0.0
50063,2212,4,9,42,1.69923653617,87.2777777778
50063,1112,2,13,54,0.0,0.0
50063,16844,9,27,15,1.41543127956,43.8333333333
50063,7824,3,30,18,1.32151018874,53.2777777778
50063,19119,8,34,22,2.00385618977,71.6666666667
50063,3212,6,17,17,0.874309554641,40.6944444444
50063,3126,7,36,20,2.7394705708,99.0833333333
50063,2630,5,20,47,1.09543127956,54.3611111111
50061,4967,8,15,18,0.0,0.0
50061,3168,3,10,35,0.0,0.0
50061,4977,9,16,21,0.0,0.0
50061,1498,4,16,46,0.0,0.0
50061,3006,5,28,31,0.0,0.0
50061,3438,6,33,23,0.0,0.0
50061,996,1,9,20,0.0,0.0
50061,4435,7,28,12,0.0,0.0
50061,1359,2,13,45,0.0,0.0
50047,1934,2,10,6,0.0,0.0
50047,4240,3,31,11,0.0,0.0
50047,1423,1,48,7,0.0,0.0
50047,43322,7,37,0,1.78193706355,29.3333333333
50047,6633,5,29,4,0.85545081056,84.0833333333
50047,9697,6,10,43,0.529360865287,32.3333333333
50047,3928,4,6,5,0.0,0.0
50047,12469,8,49,39,0.0,0.0
50047,1539,4,16,58,0.0,0.0
50047,5569,3,18,46,0.242292189082,37.3888888889
50047,2236,6,22,50,0.0,0.0
50047,1033,2,53,18,0.0,0.0
50047,8402,9,27,4,1.20229218908,83.4722222222
50047,6437,7,24,0,0.996791631982,88.6666666667
50047,5379,5,32,3,1.36154193334,93.75
50047,1764,1,20,17,0.0,0.0
50063,1219,1,0,11,0.0,0.0
50063,9863,8,20,9,2.25923653617,82.1111111111
50063,4314,6,25,30,1.60385618977,65.5277777778
50063,14595,9,17,37,2.59907957062,87.9722222222
50063,2028,4,43,27,0.634309554641,60.5833333333
50063,3048,3,1,24,1.91997309402,90.1944444444
50063,2189,5,27,39,1.70952633232,88.1111111111
50063,4101,7,13,26,0.916118213778,39.8888888889
50063,1015,2,3,39,0.0,0.0
50061,1531,1,10,32,0.0,0.0
50061,3582,7,14,4,1.16399045755,73.1111111111
50061,1868,2,31,46,0.0,0.0
50061,3736,8,19,12,0.795040279385,42.9722222222
50061,4251,9,10,17,1.17712456976,47.3888888889
50061,2828,5,9,7,0.0,0.0
50061,3083,3,21,16,1.20229218908,88.5555555556
50061,2108,4,10,33,0.0,0.0
50061,3260,6,10,19,0.866313713865,60.8055555556
50061,22993,8,31,15,2.58050383276,98.5833333333
50061,2936,6,44,8,0.0,0.0
50061,4859,3,31,20,1.24151018874,57.8888888889
50061,972,2,43,51,0.0,0.0
50061,343,1,13,0,0.0,0.0
50061,9497,9,23,20,1.33543127956,39.6388888889
50061,4238,7,24,44,0.721928094887,27.1388888889
50061,6030,5,24,24,1.07832207955,36.0277777778
50061,4710,4,36,25,0.916118213778,38.3611111111
50048,11634,8,53,28,1.59418595764,40.0277777778
50048,2488,6,32,18,0.970950594455,91.3055555556
50048,880,1,6,55,0.0,0.0
50048,2337,7,50,27,0.795040279385,81.4166666667
50048,1261,2,34,22,0.0,0.0
50048,2175,3,11,22,0.904381457724,86.3611111111
50048,1791,4,17,25,0.721928094887,89.3611111111
50048,2860,5,40,0,0.0,0.0
50048,24628,9,54,32,1.59418595764,34.1944444444
50062,827,1,10,54,0.0,0.0
50062,3700,4,35,1,0.934068055375,93.4722222222
50062,13521,3,25,6,0.795040279385,39.3333333333
50062,1702,2,45,40,0.0,0.0
50062,10507,6,49,35,0.721928094887,30.1111111111
50062,16740,5,17,4,1.57545081056,84.3888888889
50062,14069,7,35,14,1.12385618977,74.5555555556
50062,2527,4,55,19,0.0,0.0
50062,10343,7,55,57,1.01543127956,39.6944444444
50062,1945,2,47,22,0.0,0.0
50062,10198,5,58,45,1.23616025437,53.8055555556
50062,8373,6,53,47,1.51614765808,90.0277777778
50062,1017,1,55,55,0.942683189255,99.5555555556
50062,9974,3,53,55,1.84673415834,88.2222222222
50060,2827,7,11,45,0.634309554641,21.3888888889
50060,2420,6,5,36,1.2977968116,52.3611111111
50060,1338,2,20,0,0.0,0.0
50060,2012,4,13,51,0.0,0.0
50060,2764,5,13,25,1.54438145772,62.8888888889
50060,1200,1,27,44,0.0,0.0
50060,3108,3,36,25,1.29131468865,33.9722222222
50048,4516,4,56,24,0.954309554641,11.8055555556
50048,5576,5,36,22,2.17524191736,81.5555555556
50048,2292,1,42,12,2.26050383276,94.3333333333
50048,2320,2,37,3,0.242292189082,11.1111111111
50048,5747,3,40,30,2.07829757028,74.4166666667
50048,44989,8,42,5,1.5394705708,37.2222222222
50048,5724,6,38,34,1.72567805525,57.0277777778
50048,36307,9,36,29,2.63662381108,97.8888888889
50048,5750,7,41,30,1.81701481125,58.4444444444
50065,1975,4,10,20,0.0,0.0
50065,6180,3,18,17,1.70952633232,50.6666666667
50065,1392,1,11,24,0.0,0.0
50065,2994,5,23,45,0.242292189082,77.9722222222
50065,5984,7,15,14,0.402179190202,2.22222222222
50065,26214,9,49,31,1.56151018874,26.5
50065,584,2,1,17,0.0,0.0
50065,24756,8,32,46,1.59418595764,30.3611111111
50065,1702,6,7,42,0.0,0.0
50063,1776,4,18,25,0.874309554641,42.3611111111
50063,979,1,9,30,0.85545081056,83.6111111111
50063,5530,8,18,25,0.795040279385,28.8611111111
50063,3329,7,17,29,1.49366068969,59.0
50063,3154,3,17,22,1.09543127956,41.7777777778
50063,3606,5,19,23,1.24151018874,42.1388888889
50063,11309,9,21,18,1.81366068969,58.5833333333
50063,1129,2,11,26,0.634309554641,68.1944444444
50063,3377,6,19,23,1.4634651896,57.5555555556
50065,14038,9,40,48,1.85715631436,33.6388888889
50065,2439,4,30,23,0.0,0.0
50065,1239,1,58,11,0.0,0.0
50065,1773,2,35,7,0.0,0.0
50065,9265,8,35,35,2.39662381108,90.4166666667
50065,2427,5,30,26,0.0,0.0
50065,3324,6,42,39,0.942683189255,81.5555555556
50065,6342,3,4,6,0.402179190202,12.8055555556
50065,3769,7,42,2,0.0,0.0
50060,2255,4,31,40,0.970950594455,84.6666666667
50060,1838,2,13,25,0.989587521222,95.0277777778
50060,4004,3,10,26,0.95104566058,31.4444444444
50060,4607,6,27,21,1.37131468865,43.9444444444
50060,4550,9,8,17,1.02631371386,25.3055555556
50060,4492,7,18,26,1.77356815817,71.7777777778
50060,1103,1,14,37,0.0,0.0
50060,4936,8,28,20,1.65366068969,59.1111111111
50060,3599,5,11,23,1.51366245423,71.7222222222
50062,1564,1,25,48,0.0,0.0
50062,3600,4,30,16,0.0,0.0
50062,2502,2,39,52,0.0,0.0
50062,3519,6,38,25,0.0,0.0
50062,12515,5,38,26,1.31085629839,83.3611111111
50062,14758,7,58,2,0.884183719779,63.1944444444
50062,26363,8,0,33,0.0,0.0
50062,29744,9,16,21,0.634309554641,17.1944444444
50062,8738,3,47,47,0.0,0.0
50060,4204,7,10,16,1.6234651896,63.8611111111
50060,10610,6,13,29,0.954309554641,14.2222222222
50060,10278,3,13,34,1.56151018874,55.2777777778
50060,29985,8,44,26,1.70115093316,45.3055555556
50060,29946,9,36,24,1.59933083224,39.2222222222
50060,3094,5,32,29,0.529360865287,17.1111111111
50060,2133,1,36,5,0.866313713865,38.5
50060,2738,2,39,35,1.26111918856,60.1111111111
50060,2341,4,55,41,0.0,0.0
50013,4278,5,26,13,0.529360865287,17.7222222222
50013,912,1,48,40,0.0,0.0
50013,4069,3,28,22,1.24151018874,83.1111111111
50013,2449,4,45,20,0.721928094887,72.6388888889
50013,4009,7,29,16,0.529360865287,16.8888888889
50013,3589,6,28,19,0.721928094887,32.0
50013,6050,8,37,40,2.1756468994,95.2222222222
50013,2288,2,41,12,0.0,0.0
50013,40538,9,9,38,1.64514071335,57.1666666667
50013,2267,4,42,26,0.529360865287,70.4444444444
